"id","year","age","class","degree","sex","marital","race","region","partyid","happy","relig","cappun","finalter","natspac","natarms","conclerg","confed","conpress","conjudge","consci","conlegis","zodiac","oversamp","postlife"
1248,1991,"32","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","W. NOR. CENTRAL","INDEPENDENT","UNHAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","LEO",1,NA
1128,1991,"40","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","MIDDLE ATLANTIC","IND,NEAR DEM","HAPPY","PROTESTANT","OPPOSE","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","A GREAT DEAL","ONLY SOME","A GREAT DEAL","2","ONLY SOME","VIRGO",1,"YES"
1212,1991,"42","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","W. NOR. CENTRAL","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO LITTLE","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","CAPRICORN",1,NA
584,1991,"32","MIDDLE CLASS","BACHELOR","FEMALE","MARRIED","WHITE","E. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME","1","HARDLY ANY","CAPRICORN",1,"YES"
203,1991,"21","MIDDLE CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","PACIFIC","STRONG REPUBLICAN","HAPPY","OTHER","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","1","ONLY SOME","SCORPIO",1,NA
1491,1991,"35","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","PACIFIC","NOT STR DEMOCRAT","HAPPY","NONE","FAVOR","WORSE","ABOUT RIGHT","TOO MUCH","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","SCORPIO",1,"YES"
1041,1991,"28","LOWER CLASS","LT HIGH SCHOOL","FEMALE","DIVORCED","WHITE","PACIFIC","IND,NEAR REP","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","A GREAT DEAL","LIBRA",1,"YES"
122,1991,"75","WORKING CLASS","HIGH SCHOOL","FEMALE","WIDOWED","WHITE","E. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","A GREAT DEAL","HARDLY ANY","HARDLY ANY","ONLY SOME","1","ONLY SOME","CANCER",1,NA
963,1991,"38","MIDDLE CLASS","BACHELOR","MALE","NEVER MARRIED","WHITE","PACIFIC","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","CANCER",1,NA
616,1991,"45","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","E. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","A GREAT DEAL","SAGITTARIUS",1,"YES"
135,1991,"36","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","BLACK","MIDDLE ATLANTIC","NOT STR DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","BETTER","TOO MUCH","TOO MUCH","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","2","A GREAT DEAL","PISCES",1,NA
813,1991,"31","MIDDLE CLASS","HIGH SCHOOL","MALE","DIVORCED","WHITE","W. SOU. CENTRAL","STRONG REPUBLICAN","HAPPY","OTHER","OPPOSE","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","2","ONLY SOME","CAPRICORN",1,NA
1018,1991,"51","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","PACIFIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","ONLY SOME","A GREAT DEAL","1","A GREAT DEAL","ARIES",1,"YES"
591,1991,"39","MIDDLE CLASS","GRADUATE","MALE","MARRIED","WHITE","E. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME","2","HARDLY ANY","VIRGO",1,NA
937,1991,"34","WORKING CLASS","HIGH SCHOOL","FEMALE","DIVORCED","WHITE","PACIFIC","STRONG REPUBLICAN","HAPPY","CATHOLIC","FAVOR","BETTER","ABOUT RIGHT","TOO LITTLE","HARDLY ANY","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","HARDLY ANY","LEO",1,NA
1264,1991,"63","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","W. NOR. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","ONLY SOME","TAURUS",1,"YES"
830,1991,"76","MIDDLE CLASS","LT HIGH SCHOOL","FEMALE","WIDOWED","WHITE","E. SOU. CENTRAL","STRONG REPUBLICAN","HAPPY","PROTESTANT","OPPOSE","WORSE","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME","2","A GREAT DEAL","LIBRA",1,"YES"
676,1991,"47","MIDDLE CLASS","BACHELOR","MALE","MARRIED","WHITE","E. SOU. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","TOO LITTLE","ABOUT RIGHT","ONLY SOME","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","SCORPIO",1,NA
946,1991,"63","WORKING CLASS","GRADUATE","MALE","WIDOWED","WHITE","MIDDLE ATLANTIC","IND,NEAR DEM","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","TOO MUCH","TOO MUCH","A GREAT DEAL","A GREAT DEAL","ONLY SOME","A GREAT DEAL","2","ONLY SOME","LEO",1,NA
260,1991,"32","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","W. SOU. CENTRAL","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","TOO LITTLE","ABOUT RIGHT","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","1","HARDLY ANY","LEO",1,"YES"
1333,1991,"33","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","BLACK","W. SOU. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","BETTER","ABOUT RIGHT","TOO LITTLE","A GREAT DEAL","A GREAT DEAL","HARDLY ANY","ONLY SOME","2","ONLY SOME","GEMINI",1,NA
1108,1991,"29","MIDDLE CLASS","HIGH SCHOOL","FEMALE","SEPARATED","WHITE","MIDDLE ATLANTIC","NOT STR REPUBLICAN","UNHAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","A GREAT DEAL","A GREAT DEAL","ONLY SOME","A GREAT DEAL","1","A GREAT DEAL","PISCES",1,NA
1342,1991,"69","WORKING CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","LEO",1,"YES"
1194,1991,"29","WORKING CLASS","BACHELOR","FEMALE","MARRIED","WHITE","W. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","GEMINI",1,"YES"
158,1991,"36","MIDDLE CLASS","GRADUATE","FEMALE","MARRIED","WHITE","MIDDLE ATLANTIC","IND,NEAR DEM","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","ARIES",1,"YES"
1398,1991,"38","WORKING CLASS","LT HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","E. SOU. CENTRAL","INDEPENDENT","UNHAPPY","PROTESTANT","OPPOSE","STAYED SAME","TOO MUCH","TOO LITTLE","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","SAGITTARIUS",1,NA
230,1991,"26","MIDDLE CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","BLACK","SOUTH ATLANTIC","IND,NEAR DEM","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","HARDLY ANY","PISCES",1,"YES"
354,1991,"38","MIDDLE CLASS","GRADUATE","MALE","MARRIED","WHITE","W. NOR. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","BETTER","TOO MUCH","TOO MUCH","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","2","HARDLY ANY","CAPRICORN",1,NA
250,1991,"28","WORKING CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","WHITE","W. SOU. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","TOO LITTLE","A GREAT DEAL","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","CANCER",1,NA
857,1991,"42","WORKING CLASS","BACHELOR","MALE","DIVORCED","WHITE","W. SOU. CENTRAL","OTHER PARTY","HAPPY","PROTESTANT","FAVOR","WORSE","TOO LITTLE","TOO MUCH","ONLY SOME","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","SCORPIO",1,NA
1116,1991,"30","WORKING CLASS","HIGH SCHOOL","MALE","DIVORCED","WHITE","MIDDLE ATLANTIC","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","TOO LITTLE","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY","1","HARDLY ANY","SAGITTARIUS",1,"YES"
908,1991,"34","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","HARDLY ANY","A GREAT DEAL","ONLY SOME","A GREAT DEAL","1","ONLY SOME","LEO",1,NA
93,1991,"30","LOWER CLASS","HIGH SCHOOL","FEMALE","DIVORCED","WHITE","PACIFIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","WORSE","TOO LITTLE","TOO LITTLE","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","LEO",1,NA
443,1991,"50","WORKING CLASS","GRADUATE","FEMALE","MARRIED","WHITE","NEW ENGLAND","NOT STR DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME","2","HARDLY ANY","CAPRICORN",1,"NO"
713,1991,"58","WORKING CLASS","LT HIGH SCHOOL","MALE","MARRIED","BLACK","SOUTH ATLANTIC","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY","1","ONLY SOME","ARIES",1,NA
508,1991,"65","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","BLACK","E. NOR. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY","1","ONLY SOME","AQUARIUS",1,NA
1274,1991,"49","MIDDLE CLASS","BACHELOR","FEMALE","MARRIED","WHITE","W. NOR. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","GEMINI",1,"YES"
1156,1991,"80","MIDDLE CLASS","LT HIGH SCHOOL","FEMALE","WIDOWED","WHITE","NEW ENGLAND","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","VIRGO",1,"YES"
292,1991,"43","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","BETTER","TOO LITTLE","ABOUT RIGHT","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME","1","ONLY SOME","CANCER",1,NA
1357,1991,"48","WORKING CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","WHITE","SOUTH ATLANTIC","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME","1","ONLY SOME","TAURUS",1,"YES"
12,1991,"67","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","MIDDLE ATLANTIC","STRONG DEMOCRAT","HAPPY","CATHOLIC","FAVOR","STAYED SAME","TOO MUCH","TOO LITTLE","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","TAURUS",1,"YES"
1025,1991,"54","MIDDLE CLASS","JUNIOR COLLEGE","MALE","MARRIED","WHITE","PACIFIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","LIBRA",1,"YES"
3,1991,"35","MIDDLE CLASS","GRADUATE","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","IND,NEAR REP","HAPPY","OTHER","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","A GREAT DEAL","ONLY SOME","A GREAT DEAL","1","A GREAT DEAL","SCORPIO",1,NA
1079,1991,"83","MIDDLE CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","MOUNTAIN","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","TOO MUCH","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME","1","HARDLY ANY","GEMINI",1,"YES"
234,1991,"35","WORKING CLASS","HIGH SCHOOL","FEMALE","SEPARATED","BLACK","SOUTH ATLANTIC","STRONG DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","WORSE","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY","2","HARDLY ANY","PISCES",1,NA
1100,1991,"27","WORKING CLASS","BACHELOR","MALE","MARRIED","WHITE","MOUNTAIN","IND,NEAR REP","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","CANCER",1,NA
959,1991,"73","MIDDLE CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","PACIFIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","TOO LITTLE","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","1","HARDLY ANY","GEMINI",1,NA
1361,1991,"61","MIDDLE CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","WHITE","SOUTH ATLANTIC","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","A GREAT DEAL","ONLY SOME","A GREAT DEAL","1","A GREAT DEAL","PISCES",1,"YES"
1460,1991,"32","WORKING CLASS","BACHELOR","FEMALE","MARRIED","BLACK","SOUTH ATLANTIC","NOT STR DEMOCRAT","HAPPY","OTHER","OPPOSE","WORSE","TOO MUCH","ABOUT RIGHT","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","2","HARDLY ANY","CAPRICORN",1,"YES"
518,1991,"26","WORKING CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","INDEPENDENT","UNHAPPY","PROTESTANT","OPPOSE","BETTER","ABOUT RIGHT","TOO MUCH","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME","2","HARDLY ANY","GEMINI",1,NA
141,1991,"85","MIDDLE CLASS","LT HIGH SCHOOL","FEMALE","WIDOWED","WHITE","MIDDLE ATLANTIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","GEMINI",1,NA
569,1991,"89 OR OLDER","MIDDLE CLASS","BACHELOR","FEMALE","WIDOWED","WHITE","W. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","CATHOLIC","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","2","HARDLY ANY","LIBRA",1,NA
926,1991,"52","WORKING CLASS","HIGH SCHOOL","MALE","DIVORCED","BLACK","SOUTH ATLANTIC","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO MUCH","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","1","ONLY SOME","LIBRA",1,NA
1272,1991,"39","MIDDLE CLASS","BACHELOR","MALE","MARRIED","WHITE","W. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","ONLY SOME","A GREAT DEAL","1","A GREAT DEAL","VIRGO",1,NA
707,1991,"39","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","E. SOU. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","1","A GREAT DEAL","TAURUS",1,NA
1106,1991,"54","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","TOO LITTLE","ABOUT RIGHT","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY","1","HARDLY ANY","CAPRICORN",1,"YES"
35,1993,"66","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","PACIFIC","STRONG DEMOCRAT","HAPPY","NONE","FAVOR","WORSE","ABOUT RIGHT","TOO MUCH","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY","1","HARDLY ANY","PISCES",1,"NO"
869,1993,"55","WORKING CLASS","BACHELOR","FEMALE","MARRIED","WHITE","PACIFIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","HARDLY ANY","CAPRICORN",1,NA
108,1993,"43","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","E. NOR. CENTRAL","OTHER PARTY","HAPPY","OTHER","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL","1","HARDLY ANY","SCORPIO",1,NA
1018,1993,"30","MIDDLE CLASS","BACHELOR","FEMALE","MARRIED","WHITE","SOUTH ATLANTIC","IND,NEAR REP","HAPPY","CATHOLIC","OPPOSE","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","2","HARDLY ANY","CANCER",1,NA
88,1993,"62","WORKING CLASS","BACHELOR","FEMALE","NEVER MARRIED","WHITE","MIDDLE ATLANTIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME","1","HARDLY ANY","PISCES",1,NA
1578,1993,"23","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","MOUNTAIN","NOT STR REPUBLICAN","HAPPY","NONE","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME","1","HARDLY ANY","ARIES",1,"YES"
1290,1993,"26","WORKING CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","SOUTH ATLANTIC","NOT STR REPUBLICAN","HAPPY","NONE","OPPOSE","STAYED SAME","TOO MUCH","ABOUT RIGHT","HARDLY ANY","ONLY SOME","HARDLY ANY","ONLY SOME","2","ONLY SOME","PISCES",1,"YES"
473,1993,"46","WORKING CLASS","HIGH SCHOOL","FEMALE","DIVORCED","WHITE","W. SOU. CENTRAL","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","ARIES",1,"YES"
700,1993,"85","MIDDLE CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","E. SOU. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","ABOUT RIGHT","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME","1","HARDLY ANY","VIRGO",1,NA
532,1993,"42","WORKING CLASS","GRADUATE","MALE","NEVER MARRIED","WHITE","MOUNTAIN","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO LITTLE","ABOUT RIGHT","HARDLY ANY","ONLY SOME","HARDLY ANY","ONLY SOME","1","HARDLY ANY","CAPRICORN",1,"NO"
1185,1993,"49","WORKING CLASS","HIGH SCHOOL","FEMALE","DIVORCED","WHITE","E. NOR. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","A GREAT DEAL","ONLY SOME","A GREAT DEAL","1","HARDLY ANY","SAGITTARIUS",1,NA
1179,1993,"38","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","NOT STR DEMOCRAT","HAPPY","CATHOLIC","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","HARDLY ANY","GEMINI",1,"YES"
413,1993,"38","WORKING CLASS","HIGH SCHOOL","FEMALE","DIVORCED","WHITE","SOUTH ATLANTIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","ONLY SOME","ONLY SOME","1","ONLY SOME","SCORPIO",1,"YES"
1181,1993,"55","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","E. NOR. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME","1","HARDLY ANY","GEMINI",1,"YES"
368,1993,"52","WORKING CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","CANCER",1,"YES"
1109,1993,"70","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","MIDDLE ATLANTIC","NOT STR REPUBLICAN","UNHAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","PISCES",1,"YES"
951,1993,"41","MIDDLE CLASS","GRADUATE","FEMALE","MARRIED","WHITE","MIDDLE ATLANTIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","AQUARIUS",1,"YES"
503,1993,"50","MIDDLE CLASS","BACHELOR","FEMALE","MARRIED","WHITE","PACIFIC","IND,NEAR REP","HAPPY","CATHOLIC","FAVOR","BETTER","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","LIBRA",1,NA
670,1993,"27","WORKING CLASS","JUNIOR COLLEGE","FEMALE","NEVER MARRIED","BLACK","E. SOU. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","HARDLY ANY","HARDLY ANY","HARDLY ANY","2","ONLY SOME","GEMINI",1,NA
1548,1993,"37","WORKING CLASS","BACHELOR","MALE","MARRIED","WHITE","SOUTH ATLANTIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME","1","HARDLY ANY","CANCER",1,NA
569,1993,"89 OR OLDER","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","PACIFIC","IND,NEAR REP","HAPPY","PROTESTANT","OPPOSE","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL","2","HARDLY ANY","VIRGO",1,"YES"
288,1993,"45","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","E. NOR. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","AQUARIUS",1,NA
24,1993,"32","LOWER CLASS","BACHELOR","MALE","NEVER MARRIED","OTHER","PACIFIC","STRONG DEMOCRAT","HAPPY","CATHOLIC","OPPOSE","WORSE","TOO MUCH","TOO MUCH","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME","2","ONLY SOME","LEO",1,"YES"
315,1993,"36","WORKING CLASS","HIGH SCHOOL","MALE","DIVORCED","WHITE","E. NOR. CENTRAL","INDEPENDENT","HAPPY","NONE","FAVOR","WORSE","TOO MUCH","TOO MUCH","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","1","HARDLY ANY","CANCER",1,NA
